,address,category,id,lat,lng,location,name,originalId,subCategory,details,reviews,checkinsCount,usersCount,likes,checkins,talking_about_count,fan_count,Solo,Famille,Couple,Entre amis,Entre collègues
465,16 rue Taclet,attraction,90831,48.87085951768601,2.3993865643513996,Paris,Notre-Dame de Lourdes,51234e9be4b0a3b68bdbebbe,Church,http://tour-pedia.org/api/getPlaceDetails?id=90831,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90831,334,193,2,,,,4.0,4.0,3.0,3.0,2.0
466,Edgar Quinet,attraction,90871,48.863369597411,2.3525844629863997,Paris,Hillsong Paris,51330cece4b0fb5185e67266,Church,http://tour-pedia.org/api/getPlaceDetails?id=90871,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90871,1876,561,1,,,,4.0,4.0,3.0,3.0,2.0
467,23 Avenue de Friedland,attraction,90895,48.874658798594,2.3018202647855,Paris,Eglise Du Saint Sacrement,513cce40e4b02427854f22c7,Church,http://tour-pedia.org/api/getPlaceDetails?id=90895,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90895,608,117,0,,,,4.0,4.0,3.0,3.0,2.0
468,104 rue du Docteur Bauer,attraction,90919,48.88039945260199,2.3874023193921,Paris,Église du Sacré CÅ“ur,5144ad41e4b02de942e4a7e7,Church,http://tour-pedia.org/api/getPlaceDetails?id=90919,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90919,353,55,5,,,,4.0,4.0,3.0,3.0,2.0
469,141 Rue Mouffetard,attraction,90923,48.839495808998,2.3501394371923996,Paris,Saint Médard,514599f1e4b021dad6ee6f1a,Church,http://tour-pedia.org/api/getPlaceDetails?id=90923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90923,231,39,0,,,,4.0,4.0,3.0,3.0,2.0
470,"39, rue François-Gérard",attraction,90936,48.848506616745006,2.2709324352294997,Paris,Eglise Catholique Russe de la Très-Sainte Trinité,514a041ce4b0d62af9e90b84,Church,http://tour-pedia.org/api/getPlaceDetails?id=90936,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90936,419,218,1,,,,4.0,4.0,3.0,3.0,2.0
471,12 Rue De La Grange Aux Belles,attraction,90938,48.881535,2.370005,Paris,Chapelle de l'hôpital St. Louis,514a2ea6e4b0a890519db811,Church,http://tour-pedia.org/api/getPlaceDetails?id=90938,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90938,347,93,3,,,,4.0,4.0,3.0,3.0,2.0
472,7 Passage du Télégraphe,attraction,91359,48.874165111801005,2.3986974345962997,Paris,Église Évangélique de Télégraphe,51c49fde498e3a8ec878aa5e,Church,http://tour-pedia.org/api/getPlaceDetails?id=91359,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91359,1070,759,6,,,,4.0,4.0,3.0,3.0,2.0
473,"3, rue de La Source",attraction,91366,48.851028976402,2.2689893077792003,Paris,Abbaye Sainte-Marie de La Source,51c6e3d5498e570ec5372ebe,Church,http://tour-pedia.org/api/getPlaceDetails?id=91366,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91366,2696,1603,44,,,,4.0,4.0,3.0,3.0,2.0
474,8 rue de Palestine,attraction,91376,48.861606,2.405887,Paris,Chapelle Sainte Bernadette,51c9fe44498e023ee67f1010,Church,http://tour-pedia.org/api/getPlaceDetails?id=91376,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91376,112,46,0,,,,4.0,4.0,3.0,3.0,2.0
475,53 Rue Raymond Losserand,attraction,91580,48.834565000000005,2.319782,Paris,Église Impulsion,522362c811d29d7010cfd6fe,Church,http://tour-pedia.org/api/getPlaceDetails?id=91580,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91580,235,144,4,,,,4.0,4.0,3.0,3.0,2.0
476,15 Rue de l'École de Médecine,attraction,91743,48.850900645364,2.3415684700012003,Paris,Couvent des Cordeliers,5245893b11d247b26ba0ebb7,Church,http://tour-pedia.org/api/getPlaceDetails?id=91743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91743,140,94,0,,,,4.0,4.0,3.0,3.0,2.0
477,69 rue Legendre,attraction,91770,48.887010207321,2.318548010038,Paris,Eglise de Scientologie - Celebrity Center,524b160811d22f359d8cc2bd,Church,http://tour-pedia.org/api/getPlaceDetails?id=91770,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91770,2344,856,4,,,,4.0,4.0,3.0,3.0,2.0
478,79 rue de l'Ouest,attraction,86735,48.835454668374005,2.3176536722671,Paris,Utopia,4c4763d519fde21e98220876,Club,http://tour-pedia.org/api/getPlaceDetails?id=86735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86735,237,148,5,,,,3.0,1.0,2.0,5.0,3.0
479,Grande Halle de La Villette,attraction,87022,48.890512620091,2.3913483252364,Paris,Jazz à  La Villette,4c8931ad7223b1f79bea31a8,Club,http://tour-pedia.org/api/getPlaceDetails?id=87022,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87022,370,209,1,,,,3.0,1.0,2.0,5.0,3.0
480,102 bis Rue de Bagnolet,attraction,83417,48.859404097885,2.402865448296,Paris,La Flèche d'Or,4adcda06f964a520f63221e3,Club,http://tour-pedia.org/api/getPlaceDetails?id=83417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83417,63,17,1,,,,3.0,1.0,2.0,5.0,3.0
481,7 Rue Moret,attraction,83443,48.866690920479,2.3798274993896,Paris,L'International,4adcda08f964a5209b3321e3,Club,http://tour-pedia.org/api/getPlaceDetails?id=83443,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83443,1196,570,1,,,,3.0,1.0,2.0,5.0,3.0
482,16 Rue de la Forge Royale,attraction,84776,48.851477,2.380415,Paris,Le Réservoir,4b7856dff964a520aac62ee3,Club,http://tour-pedia.org/api/getPlaceDetails?id=84776,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84776,1062,205,3,,,,3.0,1.0,2.0,5.0,3.0
483,24 Rue Primo Levi,attraction,89518,48.830853870142,2.379355430603,Paris,Luna Rossa,4f44b09ebb3d2031b3ffd0ff,Club,http://tour-pedia.org/api/getPlaceDetails?id=89518,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89518,406,238,6,,,,3.0,1.0,2.0,5.0,3.0
484,16 Rue de Clichy,attraction,83701,48.87917420477,2.329278588295,Paris,Casino de Paris,4adcda15f964a520973721e3,Comedy,http://tour-pedia.org/api/getPlaceDetails?id=83701,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83701,369,77,0,,,,,,,,
485,1 Place de la Porte de Versailles,attraction,83755,48.833094195460994,2.286328520971,Paris,Palais des Sports,4adcda21f964a520003a21e3,Comedy,http://tour-pedia.org/api/getPlaceDetails?id=83755,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83755,400,256,6,,,,,,,,
486,30 rue du Chevaleret,attraction,89235,48.827542643943005,2.3771915178331,Paris,Théâtre 13 Seine,4eda699b9a5286d91f5c2dad,Comedy,http://tour-pedia.org/api/getPlaceDetails?id=89235,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89235,338,71,1,,,,,,,,
487,Cartoucherie Route du Champ de Manoeuvre,attraction,90935,48.835853957809,2.4484920501708998,Paris,Théâtre de l'Epée de Bois,514a0268e412d37d696675e7,Comedy,http://tour-pedia.org/api/getPlaceDetails?id=90935,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90935,128,90,3,,,,,,,,
488,50 Boulevard Voltaire,attraction,83703,48.863291913667,2.3708395078803997,Paris,Le Bataclan,4adcda15f964a5209e3721e3,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=83703,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83703,4071,812,10,,,,4.0,3.0,4.0,4.0,3.0
489,28 Boulevard des Capucines,attraction,83718,48.87016665309,2.3284792900085,Paris,L'Olympia,4adcda15f964a520c53721e3,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=83718,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83718,39,25,0,,,,4.0,3.0,4.0,4.0,3.0
490,210  rue de Belleville,attraction,83730,48.874909506861,2.3952553849017004,Paris,Studio Le Regard du Cygne,4adcda17f964a520473821e3,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=83730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83730,3208,687,3,,,,4.0,3.0,4.0,4.0,3.0
491,21 Rue Antoine-Julien Hénard,attraction,83732,48.842628178826,2.389682267891,Paris,Espace Reuilly,4adcda17f964a5204a3821e3,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=83732,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83732,96,50,1,,,,4.0,3.0,4.0,4.0,3.0
492,80 Boulevard de Rochechouart,attraction,83735,48.882921,2.342936,Paris,Le Trianon,4adcda17f964a5204f3821e3,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=83735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83735,109,60,0,,,,4.0,3.0,4.0,4.0,3.0
493,30 Avenue Corentin Cariou,attraction,83748,48.89410912309,2.3931312561035,Paris,Le Zénith,4adcda1cf964a520043921e3,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=83748,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83748,22,16,0,,,,4.0,3.0,4.0,4.0,3.0
494,4 square Rapp,attraction,85698,48.858691,2.300912,Paris,Théâtre Adyar,4bc5eedbdb8fa593476f9b37,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=85698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85698,706,63,3,,,,4.0,3.0,4.0,4.0,3.0
495,64 boulevard de Clichy,attraction,85780,48.883348898858,2.334130162796,Paris,Les 3 Baudets,4bc9e395511f9521dd70aec7,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=85780,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85780,135,62,0,,,,4.0,3.0,4.0,4.0,3.0
496,123 Avenue Jean Jaurès,attraction,86921,48.885932000000004,2.382038,Paris,Abracadabar,4c77fcf0a8683704d6b40b4d,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=86921,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86921,414,307,6,,,,4.0,3.0,4.0,4.0,3.0
497,7 Port de la Gare,attraction,88291,48.835471533139,2.3766243424697002,Paris,Le Petit Bain,4ddf6f16d164da4f232cf930,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=88291,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88291,529,108,4,,,,4.0,3.0,4.0,4.0,3.0
498,Parc de Bagatelle,attraction,88819,48.872005106915,2.2495346535415,Paris,We Love Green Festival,4e69e6a518381ea1bda75420,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=88819,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88819,6966,1830,9,,,,4.0,3.0,4.0,4.0,3.0
499,Le zénith,attraction,91413,48.894186264786995,2.3929691612423,Paris,Snoop dogg,51d5bb24498ee198da58e48f,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=91413,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91413,264,63,4,,,,4.0,3.0,4.0,4.0,3.0
500,Bois de Vincennes,attraction,84305,48.822272733164,2.4446794944814,Paris,Ferme Georges-Ville - Ferme de Paris,4b53273df964a520749027e3,Farm,http://tour-pedia.org/api/getPlaceDetails?id=84305,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84305,764,310,2,,,,2.0,4.0,3.0,3.0,2.0
501,Avenue des Champs-Élysées,attraction,83498,48.86677561125,2.3169779777527,Paris,Jardins des Champs-Élysées,4adcda09f964a520fe3321e3,Garden,http://tour-pedia.org/api/getPlaceDetails?id=83498,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83498,89,24,1,,,,3.0,5.0,5.0,5.0,4.0
502,29 Rue de Babylone,attraction,83569,48.851203999999996,2.320547,Paris,Jardin Catherine Labouré,4adcda0cf964a520f73421e3,Garden,http://tour-pedia.org/api/getPlaceDetails?id=83569,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83569,2412,453,6,,,,3.0,5.0,5.0,5.0,4.0
503,Place d'Anvers,attraction,83585,48.882172833898004,2.3444652557373,Paris,Square d'Anvers,4adcda0ef964a5203d3521e3,Garden,http://tour-pedia.org/api/getPlaceDetails?id=83585,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83585,276,114,3,,,,3.0,5.0,5.0,5.0,4.0
504,1 Rue de Babylone,attraction,84631,48.851303298044,2.3257434219028,Paris,Square Boucicaut,4b6d8ff1f964a520c87c2ce3,Garden,http://tour-pedia.org/api/getPlaceDetails?id=84631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84631,846,342,3,,,,3.0,5.0,5.0,5.0,4.0
505,2 Place Colette,attraction,85345,48.864940612458,2.3377275466919,Paris,Jardin du Palais Royal,4ba8b650f964a520f5e839e3,Garden,http://tour-pedia.org/api/getPlaceDetails?id=85345,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85345,575,353,4,,,,3.0,5.0,5.0,5.0,4.0
506,Jardins du Carrousel,attraction,85878,48.861835076599,2.3324918746948,Paris,Jardins du Carrousel,4bd0684b046076b0bbdb6f71,Garden,http://tour-pedia.org/api/getPlaceDetails?id=85878,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85878,1528,620,3,,,,3.0,5.0,5.0,5.0,4.0
507,Avenue de l'Observatoire,attraction,85907,48.842336379341,2.3369121551514,Paris,Jardin des Grands Explorateurs Marco Polo et Cavelier-de-la-Salle,4bd1daed046076b0dea47271,Garden,http://tour-pedia.org/api/getPlaceDetails?id=85907,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85907,1180,841,3,,,,3.0,5.0,5.0,5.0,4.0
508,9 Avenue de la Porte des Lilas,attraction,86659,48.878707127823,2.4081461512975,Paris,Jardin Serge Gainsbourg,4c3874fa0a71c9b6e79f40c9,Garden,http://tour-pedia.org/api/getPlaceDetails?id=86659,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86659,1700,410,11,,,,3.0,5.0,5.0,5.0,4.0
509,Rue Gros,attraction,86780,48.851790171876004,2.2752106189727996,Paris,Square Henri Collet,4c52fae82543a593e7c33886,Garden,http://tour-pedia.org/api/getPlaceDetails?id=86780,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86780,365,94,1,,,,3.0,5.0,5.0,5.0,4.0
510,Lagardère Paris Racing,attraction,86897,48.864308140058,2.2565363230117,Paris,Pelouse aux Lions,4c73ca4a0e23b1f7cd3d21dc,Garden,http://tour-pedia.org/api/getPlaceDetails?id=86897,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86897,433,161,0,,,,3.0,5.0,5.0,5.0,4.0
511,Place Vauban,attraction,86975,48.854493953052994,2.3125147819519,Paris,Jardin des Invalides,4c8125b3d4e2370499d85a88,Garden,http://tour-pedia.org/api/getPlaceDetails?id=86975,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86975,573,425,4,,,,3.0,5.0,5.0,5.0,4.0
512,rue de Chanzy,attraction,86977,48.852075986244,2.3857489133144,Paris,Jardin de la Cité Prost,4c8147a3e602b1f7d649917a,Garden,http://tour-pedia.org/api/getPlaceDetails?id=86977,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86977,1298,949,9,,,,3.0,5.0,5.0,5.0,4.0
513,37 rue de bagnolet,attraction,87433,48.857375,2.398685,Paris,Le jardin de bagnolet,4cf23d93e3b9a09317794353,Garden,http://tour-pedia.org/api/getPlaceDetails?id=87433,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87433,1653,558,12,,,,3.0,5.0,5.0,5.0,4.0
514,62 rue d'Alleray,attraction,87811,48.836051691131,2.3049187660217,Paris,Jardin d'Alleray,4d76435a6c22b60c68cfe5d6,Garden,http://tour-pedia.org/api/getPlaceDetails?id=87811,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87811,3920,639,12,,,,3.0,5.0,5.0,5.0,4.0
515,45 Rue d'Aubervilliers,attraction,87906,48.887619295644996,2.3663091659546,Paris,Jardin d'Éole,4d88c01f7d4c548135a54571,Garden,http://tour-pedia.org/api/getPlaceDetails?id=87906,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87906,542,334,0,,,,3.0,5.0,5.0,5.0,4.0
516,38 rue Paul Belmondo,attraction,88012,48.835349454181994,2.3824618881628,Paris,Jardin Yitzhak Rabin,4d9dbf0ea1ec8cfaaf910a4a,Garden,http://tour-pedia.org/api/getPlaceDetails?id=88012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88012,2156,392,2,,,,3.0,5.0,5.0,5.0,4.0
517,Rue du Rendez-Vous,attraction,88512,48.846493724299,2.4042870880344998,Paris,Jardin Debergue - Rendez-Vous,4e1eccd4fa76920758b0b747,Garden,http://tour-pedia.org/api/getPlaceDetails?id=88512,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88512,531,104,0,,,,3.0,5.0,5.0,5.0,4.0
518,Hôpital Robert Debré,attraction,89471,48.879627753409004,2.4030420164541,Paris,Jardin Tropical,4f33c24ce4b06627778b6954,Garden,http://tour-pedia.org/api/getPlaceDetails?id=89471,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89471,96,43,1,,,,3.0,5.0,5.0,5.0,4.0
519,Jardin des Plantes,attraction,89528,48.843581142491,2.3637652451117,Paris,Jardin Botanique du Jardin des Plantes,4f4a6a54e4b0605e448abf0e,Garden,http://tour-pedia.org/api/getPlaceDetails?id=89528,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89528,106,39,0,,,,3.0,5.0,5.0,5.0,4.0
520,55 Boulevard Kellermann,attraction,90945,48.821219526077,2.3547542095183998,Paris,Jardin de la Poterne des Peupliers,514c53b1e4b0aa45911dccb0,Garden,http://tour-pedia.org/api/getPlaceDetails?id=90945,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90945,92,18,1,,,,3.0,5.0,5.0,5.0,4.0
521,Parc du Champs de Mars,attraction,86417,48.853435048316,2.3019576072693,Paris,Mur de la Paix,4c09590332daef3beb734b50,Garden,http://tour-pedia.org/api/getPlaceDetails?id=86417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86417,217,160,3,,,,3.0,5.0,5.0,5.0,4.0
522,place du Général Catroux,attraction,87230,48.882937935059005,2.3079776700711,Paris,statue d'Artagnan,4cb114a2dd619c74e6ffe390,Garden,http://tour-pedia.org/api/getPlaceDetails?id=87230,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87230,112,48,2,,,,3.0,5.0,5.0,5.0,4.0
523,Place Clémenceau,attraction,89165,48.867602910955,2.3133433907506,Paris,Statue Charles de Gaulle,4ec554a229c224ea7c5fca7f,Garden,http://tour-pedia.org/api/getPlaceDetails?id=89165,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89165,57,22,0,,,,3.0,5.0,5.0,5.0,4.0
524,53 avenue Terroirs de France,attraction,83762,48.832772999999996,2.389042,Paris,Pavillons de Bercy,4adcda22f964a5202a3a21e3,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=83762,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83762,18,5,0,,,,4.0,3.0,4.0,4.0,2.0
525,34 Quai d'Austerlitz,attraction,85259,48.840839424031,2.3701822757721,Paris,Les Docks - Cité de la Mode et du Design,4ba12ba3f964a520849e37e3,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=85259,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85259,441,131,2,,,,4.0,3.0,4.0,4.0,2.0
526,119 avenue du Général Leclerc,attraction,87051,48.824034000000005,2.325964,Paris,Centre de danse Alesia,4c8fd8d65fdf6dcb3cc52b91,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=87051,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87051,1022,109,1,,,,4.0,3.0,4.0,4.0,2.0
527,rue Vercingétorix,attraction,87921,48.831867122287996,2.3105892406151,Paris,Centre d'Animation Vercingétorix,4d8a3a4576e1236a7cd91543,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=87921,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87921,138,105,2,,,,4.0,3.0,4.0,4.0,2.0
528,2 Rue des Cévennes,attraction,87973,48.844689206198,2.2763168172505,Paris,Studio Visual,4d93461b14228cfae5525f7b,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=87973,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87973,150,79,1,,,,4.0,3.0,4.0,4.0,2.0
529,125 rue de Saussure,attraction,88367,48.888808529466,2.3088764706527,Paris,Fumoir in the Street,4df2329e7d8b18e17229ba5a,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=88367,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88367,339,136,10,,,,4.0,3.0,4.0,4.0,2.0
530,Bois de Vincennes,attraction,89023,48.838226,2.421227,Paris,Association Boules-Bridge de St. Mandé,4e9316686da1ee4384ad5f13,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=89023,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89023,477,101,3,,,,4.0,3.0,4.0,4.0,2.0
531,Parc des Expositions,attraction,89068,48.829870437654,2.2908944187466003,Paris,Kidexpo,4ea2fdc16da1455cac98593c,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=89068,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89068,192,85,0,,,,4.0,3.0,4.0,4.0,2.0
532,1 rue Denis Poisson,attraction,89357,48.876408643078,2.2872927292147,Paris,Fréquence Protestante,4f02f705e5faf2869eabc506,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=89357,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89357,649,89,0,,,,4.0,3.0,4.0,4.0,2.0
533,72 rue Ricquet,attraction,89795,48.890095685518,2.3646445113998,Paris,Shakirail,4fabf4cce4b06a5977528d8a,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=89795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89795,4065,1052,3,,,,4.0,3.0,4.0,4.0,2.0
534,2 Rue des Cévennes,attraction,90487,48.844205955029004,2.2764061762427,Paris,28' - Arte,50880517e4b0a80e62575df6,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=90487,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90487,58,34,2,,,,4.0,3.0,4.0,4.0,2.0
535,Route De Sèvres à€ Neuilly,attraction,90647,48.853444806599995,2.2373261562716,Paris,Travlo de Longchamp,50d03b5ce4b0f262f2f8f01c,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=90647,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90647,29,11,1,,,,4.0,3.0,4.0,4.0,2.0
536,Grand Palais,attraction,91578,48.86685849132,2.3133779262407996,Paris,Exposition Vallotton,5222f93d11d2da59ae047fc5,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=91578,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91578,236,160,5,,,,4.0,4.0,4.0,4.0,4.0
537,Grand Palais,attraction,91690,48.866878918327,2.3116743582356,Paris,Exposition Georges Braque,523d87bf11d236ac858a9521,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=91690,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91690,3700,2810,38,,,,4.0,4.0,4.0,4.0,4.0
538,Avenue du Polygone,attraction,84009,48.834682000826994,2.4320444131042,Paris,Centre équestre Bayard-UCPA,4b24d28af964a520fe6924e3,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=84009,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84009,5,4,0,,,,4.0,4.0,4.0,4.0,4.0
539,Rue de la Pompe,attraction,84519,48.862725348933,2.2784705361818,Paris,Rue de la Pompe,4b645c6bf964a52042ad2ae3,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=84519,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84519,29,11,0,,,,4.0,4.0,4.0,4.0,4.0
540,avenue Daumesnil,attraction,85169,48.846248023032,2.3773813247681,Paris,Avenue Daumesnil,4b9a985cf964a520aac435e3,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=85169,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85169,829,264,0,,,,4.0,4.0,4.0,4.0,4.0
541,Rue des Abbesses,attraction,85463,48.885206558054,2.3365902900696,Paris,Rue des Abbesses,4bb37a2e35f0c9b6a269bc83,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=85463,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85463,345,229,5,,,,4.0,4.0,4.0,4.0,4.0
542,4 square Violet,attraction,85635,48.848377386992,2.2936499161717,Paris,Square Violet,4bc0b80eb492d13a12b9a460,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=85635,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85635,296,225,3,,,,4.0,4.0,4.0,4.0,4.0
543,Quai de la Seine,attraction,85846,48.885640105826,2.3734940897947996,Paris,Quai de la Seine,4bcecb13b6c49c74b6a69791,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=85846,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85846,228,124,2,,,,4.0,4.0,4.0,4.0,4.0
544,Rue Sibuet,attraction,85879,48.843911266482,2.4032436065986,Paris,Rue Sibuet,4bd06fad41b9ef3b9007fae5,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=85879,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85879,471,87,0,,,,4.0,4.0,4.0,4.0,4.0
545,stade du saut du loup,attraction,85961,48.853412656989,2.2588155250695,Paris,acbb rugby,4bd6fa9129eb9c7412e795e1,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=85961,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85961,236,72,0,,,,4.0,4.0,4.0,4.0,4.0
546,Route du Bosquet Mortemart,attraction,86039,48.828696491948996,2.460118194005,Paris,Stade Pershing Mortemart,4bdd2bd5f219c9b68e261210,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=86039,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86039,613,316,3,,,,4.0,4.0,4.0,4.0,4.0
547,60 Boulevard Lannes,attraction,86045,48.864535,2.269466,Paris,Stade de la Muette,4bddc604ffdec928d35ce6a1,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=86045,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86045,358,89,4,,,,4.0,4.0,4.0,4.0,4.0
548,Quai de la Tournelle,attraction,86262,48.850857240568,2.3531041813491003,Paris,Quai de la Tournelle,4bf5227aff90c9b68cf55528,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=86262,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86262,4228,1010,8,,,,4.0,4.0,4.0,4.0,4.0
549,Rue de la Gaîté,attraction,86582,48.839584613853,2.323351420817,Paris,Rue de la Gaîté,4c28d2a0fe6e2d7f7cd6533c,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=86582,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86582,389,183,2,,,,4.0,4.0,4.0,4.0,4.0
550,Hameau Boileau,attraction,86595,48.844297805867996,2.2631615886499,Paris,Hameau Boileau,4c2bb2dc2219c928fb01a548,Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=86595,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86595,318,120,2,,,,4.0,4.0,4.0,4.0,4.0
